Aguadilla,18.4382,-67.1537,260331,0.8049359503654918
Lubbock,33.5657,-101.8879,259946,7.13912944001898
North Las Vegas,36.2883,-115.0888,259638,0.12091913545780224
St. Petersburg,27.7931,-82.6652,258245,0.1555091668103512
Tallahassee,30.4551,-84.2527,257648,11.425408951427032
Laredo,27.5625,-99.4874,256748,3.1317548428958255
Peoria,40.752,-89.6154,255718,6.2935211781638065
Avondale,33.3873,-112.3235,254537,0.10147630066847727
Lafayette,30.2082,-92.0325,254286,2.0957312938657497
Irving,32.8583,-96.9702,254184,0.051766584326802104
Montgomery,32.3482,-86.2668,253711,2.516684276758012
Visalia,36.3276,-119.3269,249804,1.222286081609102
McKinney,33.2016,-96.667,248840,0.818390999218178
Wilmington,34.2099,-77.8866,247372,5.296660012527792
Chesapeake,36.6778,-76.3023,247172,0.23513325699816223
Glendale,33.5791,-112.2311,245685,0.04648895059770754
Garland,32.91,-96.6304,245075,0.041781005800597036
Kennewick,46.1978,-119.1732,241230,6.716679772408364
Winter Haven,28.0118,-81.7014,240768,1.077180873833527
Scottsdale,33.6872,-111.8651,238685,0.07988953200640453
Norfolk,36.8945,-76.259,238556,1.1469354040084447
Killeen,31.0753,-97.7297,238288,0.5985646015264002
York,39.9651,-76.7315,236818,0.9316775965478896
Atlantic City,39.3797,-74.4527,236314,3.610075920995835
Nashua,42.7491,-71.491,235982,1.2688611777117493
Arlington,38.8786,-77.1011,235764,0.02336124900233004
Brownsville,25.9975,-97.458,235735,1.285111675204376
Fremont,37.5265,-121.9843,231502,0.18904172384243323
Gulfport,30.4274,-89.0704,231423,1.2480044648007447
Evansville,37.9881,-87.5341,226788,2.2495294162433073
Hialeah,25.8696,-80.3045,224362,0.02678378923174888
Navarre,30.4174,-86.8907,223951,1.000990453680422
Bel Air South,39.5022,-76.3113,222834,0.19539451383533493
North Port,27.0576,-82.1977,221616,0.7254185167992004
San Bernardino,34.1416,-117.2943,220821,0.1324673387902871
Portland,43.6773,-70.2715,220807,7.6633472894717825
Enterprise,36.0091,-115.2278,219566,0.7149867653783788
Bremerton,47.5436,-122.7121,219538,0.1348477773339572
Green Bay,44.5148,-87.9895,219472,1.2682577214586692
Appleton,44.278,-88.3892,218448,2.4689792888045945
Spring Valley,36.0952,-115.2636,217441,0.4928699948052549
Tacoma,47.2431,-122.4531,217332,2.0960311622923253
Spartanburg,34.9442,-81.9251,216021,1.1581947302732853
Roanoke,37.2785,-79.9581,215781,3.9673768766910245
Gainesville,29.6804,-82.3459,213287,0.8713734381612271
Deltona,28.905,-81.2137,212616,0.26155517544949636
Kalamazoo,42.2749,-85.5882,212033,1.2901816120966594
Thousand Oaks,34.1914,-118.8756,211045,0.9384447437798986
Hickory,35.741,-81.3223,211042,0.5374415230596172
Yonkers,40.9466,-73.8673,209730,0.07314127587113435
Moreno Valley,33.9244,-117.2045,208371,0.10461643329334333
Fontana,34.0968,-117.4599,208087,0.09384767796465772
College Station,30.5852,-96.2959,207514,3.3361869659071277
Fargo,46.8651,-96.8292,207310,1.5575504481451354
Amarillo,35.1984,-101.8316,204357,6.820201376361241
Norwich,41.5495,-72.0882,201726,0.7472524328269556
Olympia,47.0417,-122.8959,200836,2.383773167830607
Waterbury,41.5582,-73.0361,199552,0.48757702696650723
Salinas,36.6883,-121.6317,199290,0.39680939443586544
Huntington,38.4109,-82.4345,199133,1.1311719349327596
Huntington Beach,33.696,-118.0018,198735,0.42484604209360055
Clarksville,36.5692,-87.3413,198689,0.6559522248390364
Santa Barbara,34.4285,-119.7202,198240,1.6814604780661044
Glendale,34.1819,-118.2468,196512,0.014912705718398898
Sunrise Manor,36.1783,-115.0487,196411,0.46881365886587634
Grand Prairie,32.6871,-97.0208,195992,0.2775394450609359
Overland Park,38.887,-94.687,195249,0.17056952649091267
Hagerstown,39.6401,-77.7217,194602,4.288694536929726
Nampa,43.5844,-116.5638,194547,0.8116243540896168
Gastonia,35.2494,-81.1854,194190,0.24212932937171147
Frisco,33.156,-96.8216,193140,0.46505127566881105
Cedar Rapids,41.9662,-91.6783,192714,4.173577284591389
Hemet,33.7341,-116.9969,191170,0.5010797210957191
Paradise,36.0872,-115.1355,189852,0.5518372096976991
Sioux Falls,43.5396,-96.7311,189258,2.942061980733036
Vancouver,45.6366,-122.5967,188331,0.055052570936806176
Peoria,33.7843,-112.2989,187733,0.8708447837194253
Waco,31.5599,-97.1882,187172,3.009368329745058
Lorain,41.4409,-82.184,186500,0.2947965004353768
Erie,42.1167,-80.0733,186489,3.1570464283909767
Newport News,37.1051,-76.5185,185069,1.365671936664363
Aurora,41.7638,-88.2902,183447,0.06831149423891232
Fort Lauderdale,26.1412,-80.1464,182247,1.342909243456441
Vallejo,38.1125,-122.2342,181882,0.4058676482650884
Murfreesboro,35.849,-86.4121,181450,0.4277300583319854
Spring Hill,28.4798,-82.53,179668,0.17331720081933708
Tempe,33.3881,-111.9319,178862,0.45789125241219836
High Point,35.991,-79.9937,178800,0.5350579900463611
Medford,42.3372,-122.854,178457,5.950946893202808
Danbury,41.4015,-73.4709,177722,0.3312858161550507
Elk Grove,38.4161,-121.3842,175510,0.08297571897198244
Ontario,34.0393,-117.6064,175223,0.6949040364332186
Frederick,39.4337,-77.4141,175032,1.7468934829352356
Vero Beach South,27.6132,-80.4163,174748,0.6539274594446237
Ocala,29.178,-82.1511,174618,2.312554753464094
Oceanside,33.2247,-117.3083,174461,0.6577964265762857
Rancho Cucamonga,34.1247,-117.5667,173946,0.48992817774669195
Garden Grove,33.7787,-117.9601,172708,0.255849901277388
Cary,35.7819,-78.8195,171603,0.1553562431430605
Pembroke Pines,26.0128,-80.3382,170346,0.5843094487357533
Bayamón,18.3794,-66.1635,170028,0.04841820743019416
Palmdale,34.5944,-118.1057,167987,0.27846261926789656
Manchester,42.9848,-71.4447,167568,0.8910710201847682
Lafayette,40.3991,-86.8593,166793,0.4968772120694116
Santa Cruz,36.9789,-122.0346,165933,0.1864726946015151
Marysville,48.0809,-122.1561,164655,0.12232005758790118
Muskegon,43.2281,-86.2562,164136,0.9297880333760082
Springfield,39.7709,-89.654,162588,3.2531551759423403
Hayward,37.6328,-122.0766,162254,0.5140854669169322
New Bedford,41.6697,-70.9428,158353,0.3241140553757712
Alexandria,38.8185,-77.0861,158185,0.21608165549182326
Paterson,40.9147,-74.1624,157927,0.5106001224980128
Corona,33.8616,-117.5649,157844,0.8544987155650429
Merced,37.3057,-120.4779,157617,1.3282781965204453
Warner Robins,32.5961,-83.6527,157416,3.831754985053145
Port Arthur,29.8554,-93.9264,156988,0.21128652973524925
Macon,32.8065,-83.6974,156711,1.1124400804066263
Kansas City,39.1235,-94.7443,155745,0.09353225435237864
Lakewood,39.6977,-105.1172,155608,0.07614235392544012
Sunnyvale,37.3836,-122.0255,155550,0.518812621804559
Fredericksburg,38.2992,-77.4872,155414,3.3468059755394064
Leesburg,28.7672,-81.8962,154301,2.2165033829857923
Champaign,40.1142,-88.2737,153278,6.9532386140546825
Hollywood,26.0293,-80.1679,152597,0.49455486239661584
Pasadena,29.6575,-95.1498,151964,0.037775650394401596
Pomona,34.0585,-117.7626,151592,0.7053570811786697
Escondido,33.1348,-117.0723,151443,1.135630326073834
Joliet,41.5188,-88.1499,150323,1.1977027442872026
Lake Charles,30.201,-93.2111,150036,3.9299454838243344
Mesquite,32.7602,-96.5865,149848,0.4939922989947732
Mauldin,34.7821,-82.3032,149687,0.13981580764607138
Panama City,30.1995,-85.6003,149366,4.5162280490491
Bellevue,47.5951,-122.1535,149365,0.038857341360873064
Naperville,41.748,-88.1659,149013,0.5265340549405154
Harlingen,26.1916,-97.6977,148545,1.005174282310635
Tuscaloosa,33.2348,-87.5268,148523,0.857175060704374
Elkhart,41.6916,-85.9627,147679,0.8062951822567999
Torrance,33.8346,-118.3416,147156,0.29087229671046805
Binghamton,42.1014,-75.9093,146870,1.4868528103045795
Houma,29.58,-90.7059,146665,0.7516199079921833
Topeka,39.0346,-95.6955,146473,4.64128094869549
Roseville,38.7703,-121.3196,145687,0.09829599682065748
Fairfield,38.2583,-122.0335,145163,1.021984339028238
Tyler,32.3184,-95.3062,143895,6.708442035536671
Fullerton,33.8841,-117.9279,142964,0.17714211748014433
Pueblo,38.2701,-104.6114,142727,0.7202672305580418
Athens,33.9508,-83.3689,142277,0.15541509661751157
Santa Maria,34.9333,-120.4431,142230,3.2597453295562495
Surprise,33.6815,-112.4515,141875,0.7163776327382296
Charleston,38.3484,-81.6322,141640,2.948495638211158
Las Cruces,32.3265,-106.7893,141399,0.5488982541380569
Metairie,29.9977,-90.178,140590,0.20264478072099668
Thornton,39.9197,-104.9438,140538,0.046871823012634206
Olathe,38.8833,-94.82,140339,0.49224170986688937
